,Date,Scheme,Goals,xG,Shots,Shots on Target,Shot Accuracy,Passes,Passes on Target,Pass Accuracy,"Possession, %",Losses,Low Losses,Medium Losses,High Losses,Recoveries,Low Recoveries,Medium Recoveries,High Recoveries,Duels,Duels won,Duel win %,Shots from outside,Shots from outside on target,Shots from outside accuracy,Positional attacks,Positional attacks with shots,Positional attacks with shots %,Counterattacks,Counterattacks with shots,Counterattacks with shots %,Set pieces,Set pieces with shots,Set pieces with shots %,Corners,Corners with shots,Corners with shots %,Free kicks,Free kicks with shots,Free kicks with shots %,Penalties,Penalties converted,Penalties converted %,Crosses,Crosses accurate,Crosses accurate %,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),Penalty area entries runs,Penalty area entries crosses,Touches in penalty area,Offensive duels,Offensive duels won,Offensive duels won %,Offsides,Conceded goals,Shots against,Shots against on target,Shots against on target %,Defensive duels,Defensive duels won,Defensive duels won %,Aerial duels,Aerial duels won,Aerial duels won %,Sliding tackles,Sliding tackles successful,Sliding tackles successful %,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes accurate %,Back passes,Back passes accurate,Back passes accurate %,Lateral passes,Lateral passes accurate,Lateral passes accurate %,Long passes,Long passes accurate,Long passes accurate %,Passes to final third,Passes to final third accurate,Passes to final third accurate %,Progressive passes,Progressive passes accurate,Progressive passes accurate %,Smart passes,Smart passes accurate,Smart passes accurate %,Throw ins,Throw ins accurate,Throw ins accurate %,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Home,Home Win
34,2021-12-19,4-3-3,2,1.58,18,6,33.33,510,415,81.37,56.25,125,12,36,77,91,26,38,27,206,111,53.88,8,3,37.5,48,10,20.83,1,0,0.0,23,8,34.78,4,1,25.0,3,4,133.33,0,0,0,30,11,36.67,8,10,40,7,12,35,77,38,49.35,2,2,10,4,40.0,72,44,61.11,26,12,46.15,4,3,75.0,52,17,11,4,1,163,125,76.69,75,68,90.67,180,145,80.56,41,16,39.02,69,51,73.91,82,67,81.71,4,2,50.0,20,19,95.0,4,17.56,4.51,8.04,19.02,19.16,5.92,0,0
35,2021-12-16,4-3-3,3,2.83,20,7,35.0,712,619,86.94,70.46,118,4,27,87,112,24,60,28,188,80,42.55,7,2,28.57,52,14,26.92,1,0,0.0,20,6,30.0,11,5,45.45,2,0,0.0,0,0,0,22,9,40.91,9,15,56,12,10,41,53,20,37.74,2,1,4,2,50.0,60,31,51.67,35,15,42.86,2,2,100.0,21,3,9,1,0,209,155,74.16,94,85,90.43,295,276,93.56,62,35,56.45,99,77,77.78,100,89,89.0,7,2,28.57,22,20,90.91,4,18.95,6.03,8.71,17.61,18.21,7.07,1,1
36,2021-12-11,4-3-3,1,2.7,19,4,21.05,556,469,84.35,61.4,112,13,31,68,102,30,47,25,222,118,53.15,5,0,0.0,42,13,30.95,5,2,40.0,21,3,14.29,11,2,18.18,1,2,200.0,1,1,100,32,12,37.5,11,22,45,9,13,49,59,24,40.68,2,0,3,1,33.33,73,49,67.12,31,20,64.52,3,1,33.33,36,20,13,1,0,180,140,77.78,86,80,93.02,196,178,90.82,44,27,61.36,86,67,77.91,102,86,84.31,15,9,60.0,23,23,100.0,4,18.55,5.05,7.91,15.43,20.28,6.94,1,1
37,2021-12-04,4-3-3,1,1.98,13,4,30.77,633,542,85.62,64.9,103,8,17,78,91,28,36,27,179,97,54.19,4,0,0.0,56,9,16.07,0,0,0.0,21,4,19.05,8,3,37.5,0,0,0.0,0,0,0,28,10,35.71,10,16,51,7,13,39,60,24,40.0,1,0,3,1,33.33,53,35,66.04,23,13,56.52,9,4,44.44,28,10,7,2,0,178,146,82.02,73,73,100.0,250,218,87.2,41,23,56.1,96,80,83.33,98,83,84.69,17,7,41.18,24,21,87.5,2,17.48,5.55,6.48,16.11,17.77,6.84,0,-1
38,2021-12-01,4-3-3,4,2.36,16,7,43.75,552,465,84.24,62.18,99,12,43,44,85,39,36,10,254,120,47.24,7,3,42.86,27,8,29.63,3,3,100.0,28,4,14.29,11,2,18.18,1,1,100.0,0,0,0,15,6,40.0,6,10,32,4,11,24,69,29,42.03,1,1,8,2,25.0,83,46,55.42,43,21,48.84,5,3,60.0,40,22,16,3,0,208,156,75.0,77,70,90.91,197,177,89.85,52,28,53.85,59,43,72.88,82,61,74.39,12,5,41.67,14,13,92.86,6,20.51,5.16,9.42,15.7,17.9,5.66,0,-1
39,2021-11-27,4-3-3,4,2.92,19,6,31.58,604,491,81.29,57.65,133,18,51,64,94,46,35,13,210,102,48.57,5,2,40.0,33,9,27.27,8,2,25.0,24,8,33.33,5,1,20.0,1,0,0.0,0,0,0,21,8,38.1,8,14,45,8,9,35,75,33,44.0,2,0,7,4,57.14,53,39,73.58,47,18,38.3,3,1,33.33,45,16,7,0,0,244,174,71.31,61,56,91.8,208,181,87.02,58,28,48.28,75,52,69.33,113,83,73.45,19,5,26.32,23,22,95.65,3,20.76,4.72,9.6,15.64,19.21,10.45,1,1
40,2021-11-20,4-3-3,4,4.29,20,10,50.0,603,541,89.72,62.11,97,15,33,49,72,24,28,20,171,85,49.71,3,0,0.0,29,14,48.28,2,0,0.0,28,6,21.43,6,2,33.33,3,2,66.67,0,0,0,11,6,54.55,5,15,30,12,7,34,62,27,43.55,2,0,5,3,60.0,51,33,64.71,26,11,42.31,5,3,60.0,32,15,15,2,0,171,136,79.53,99,94,94.95,235,223,94.89,43,21,48.84,55,39,70.91,72,61,84.72,6,2,33.33,19,17,89.47,3,18.56,5.91,7.13,14.0,18.35,6.29,1,1
41,2021-11-07,4-3-3,2,2.05,15,5,33.33,659,574,87.1,66.59,119,13,29,77,84,28,34,22,188,86,45.74,4,1,25.0,46,10,21.74,2,2,100.0,19,2,10.53,2,0,0.0,4,2,50.0,0,0,0,32,11,34.38,9,17,45,9,15,35,61,27,44.26,0,3,6,4,66.67,53,27,50.94,37,15,40.54,2,1,50.0,44,12,6,1,0,192,156,81.25,86,80,93.02,274,255,93.07,42,23,54.76,94,78,82.98,96,86,89.58,5,1,20.0,19,18,94.74,3,18.36,6.34,6.37,16.49,18.32,6.52,0,1
42,2021-10-30,4-3-3,2,0.88,14,3,21.43,613,537,87.6,57.15,113,16,30,67,83,38,25,20,162,67,41.36,8,1,12.5,40,10,25.0,0,0,0.0,18,3,16.67,5,2,40.0,3,1,33.33,0,0,0,16,2,12.5,2,15,36,10,10,22,54,20,37.04,1,2,9,6,66.67,45,27,60.0,26,10,38.46,1,0,0.0,44,21,8,2,0,200,157,78.5,82,79,96.34,262,243,92.75,39,22,56.41,75,54,72.0,94,82,87.23,7,3,42.86,20,17,85.0,3,19.02,5.68,6.36,19.75,19.65,10.83,1,0
43,2021-10-24,4-3-3,5,3.61,17,8,47.06,709,641,90.41,61.19,93,15,34,44,64,17,36,11,141,71,50.35,7,1,14.29,30,10,33.33,5,3,60.0,27,3,11.11,3,1,33.33,2,0,0.0,0,0,0,10,3,30.0,3,16,20,6,4,24,35,16,45.71,0,0,12,3,25.0,55,32,58.18,22,12,54.55,1,0,0.0,38,11,8,0,0,201,163,81.09,120,117,97.5,293,277,94.54,36,21,58.33,99,78,78.79,111,96,86.49,13,6,46.15,10,10,100.0,8,21.98,8.06,5.08,17.77,18.32,10.19,0,-1
44,2021-10-16,4-3-3,5,2.8,19,8,42.11,767,670,87.35,72.47,104,11,37,56,81,31,35,15,199,93,46.73,8,2,25.0,39,15,38.46,2,0,0.0,26,4,15.38,9,0,0.0,0,0,0.0,0,0,0,16,6,37.5,6,9,41,10,9,27,62,23,37.1,2,0,5,1,20.0,61,38,62.3,32,15,46.88,2,1,50.0,30,7,10,0,0,213,162,76.06,106,96,90.57,336,316,94.05,48,28,58.33,88,67,76.14,108,91,84.26,15,5,33.33,22,21,95.45,5,19.69,7.67,6.26,16.62,18.49,6.66,0,-1
45,2021-10-03,4-3-3,2,0.59,6,4,66.67,445,374,84.04,46.59,99,11,24,64,57,17,24,16,191,87,45.55,1,0,0.0,22,2,9.09,1,0,0.0,28,3,10.71,3,1,33.33,5,1,20.0,0,0,0,14,3,21.43,2,10,22,1,9,12,64,31,48.44,2,2,13,3,23.08,71,35,49.3,22,7,31.82,1,1,100.0,42,13,10,3,0,149,111,74.5,67,62,92.54,191,173,90.58,47,28,59.57,65,43,66.15,60,52,86.67,4,1,25.0,27,24,88.89,10,16.36,4.54,10.56,15.83,21.81,13.85,1,0
46,2021-09-25,4-3-3,3,2.21,12,5,41.67,541,460,85.03,66.48,102,15,38,49,74,25,30,19,207,99,47.83,7,1,14.29,29,6,20.69,4,1,25.0,29,4,13.79,11,0,0.0,2,0,0.0,0,0,0,19,9,47.37,8,16,41,3,14,26,53,16,30.19,4,3,12,4,33.33,57,38,66.67,56,21,37.5,0,0,0.0,42,21,7,1,0,167,123,73.65,74,72,97.3,238,214,89.92,71,41,57.75,85,65,76.47,81,67,82.72,15,5,33.33,14,13,92.86,7,17.36,5.82,13.12,18.24,21.06,6.28,0,0
47,2021-09-18,4-3-3,3,3.43,25,10,40.0,463,390,84.23,55.0,106,26,37,43,93,39,38,16,236,104,44.07,9,3,33.33,43,14,32.56,3,0,0.0,31,10,32.26,10,4,40.0,4,2,50.0,0,0,0,23,8,34.78,7,10,31,3,13,32,76,24,31.58,1,0,10,3,30.0,92,45,48.91,33,19,57.58,4,0,0.0,48,23,16,3,0,150,121,80.67,52,48,92.31,191,167,87.43,44,26,59.09,64,51,79.69,85,66,77.65,4,3,75.0,18,16,88.89,6,18.38,4.1,9.5,17.34,20.51,5.68,1,1
48,2021-09-12,4-3-3,3,3.66,25,8,32.0,510,446,87.45,55.49,95,18,37,40,85,29,35,21,168,75,44.64,9,1,11.11,37,18,48.65,7,2,28.57,26,4,15.38,11,3,27.27,4,0,0.0,0,0,0,10,2,20.0,2,18,29,12,5,38,81,33,40.74,4,0,7,4,57.14,43,24,55.81,16,6,37.5,0,0,0.0,40,12,8,1,0,156,127,81.41,85,84,98.82,184,165,89.67,36,21,58.33,57,43,75.44,76,61,80.26,4,2,50.0,21,15,71.43,4,18.02,4.68,7.06,15.98,18.07,11.62,0,-1
49,2021-08-28,4-3-3,1,2.59,17,8,47.06,689,600,87.08,68.57,123,11,26,86,104,23,51,30,206,89,43.2,9,5,55.56,51,9,17.65,3,1,33.33,19,6,31.58,12,5,41.67,2,0,0.0,1,1,100,33,11,33.33,9,13,53,6,23,24,61,16,26.23,0,1,6,4,66.67,60,34,56.67,33,15,45.45,3,3,100.0,43,12,13,0,0,212,172,81.13,80,77,96.25,301,271,90.03,46,23,50.0,103,80,77.67,94,88,93.62,11,3,27.27,17,16,94.12,1,18.52,6.38,6.68,18.3,19.17,5.79,1,0
50,2021-08-21,4-3-3,2,3.03,25,9,36.0,508,428,84.25,62.88,97,11,37,49,84,43,28,13,220,100,45.45,7,2,28.57,33,10,30.3,4,3,75.0,33,12,36.36,8,5,62.5,2,2,100.0,0,0,0,23,9,39.13,8,13,32,8,10,41,58,21,36.21,3,0,9,3,33.33,60,34,56.67,56,31,55.36,0,0,0.0,33,21,6,0,0,186,144,77.42,85,83,97.65,151,138,91.39,55,29,52.73,57,40,70.18,80,64,80.0,9,4,44.44,21,21,100.0,7,17.6,4.58,10.83,16.61,19.8,9.47,1,1
51,2021-08-14,4-3-3,3,1.86,18,6,33.33,500,424,84.8,48.33,100,13,31,56,80,27,30,23,199,92,46.23,6,0,0.0,34,8,23.53,4,1,25.0,24,8,33.33,11,7,63.64,2,0,0.0,0,0,0,19,8,42.11,9,12,37,9,12,33,53,22,41.51,0,0,9,2,22.22,75,38,50.67,25,14,56.0,3,0,0.0,43,14,15,1,0,150,113,75.33,63,59,93.65,242,223,92.15,50,37,74.0,68,56,82.35,80,69,86.25,9,1,11.11,19,18,94.74,8,18.36,5.15,10.0,17.84,21.68,10.53,0,-1
52,2021-05-23,4-3-3,2,1.66,16,5,31.25,574,489,85.19,66.31,112,5,39,68,89,25,44,20,188,84,44.68,3,0,0.0,43,7,16.28,1,1,100.0,27,7,25.93,13,4,30.77,1,0,0.0,0,0,0,19,4,21.05,4,22,49,9,11,45,84,33,39.29,2,0,4,3,75.0,49,28,57.14,32,12,37.5,1,0,0.0,29,5,10,2,0,186,146,78.49,84,81,96.43,223,197,88.34,64,41,64.06,69,50,72.46,79,70,88.61,4,2,50.0,22,22,100.0,5,18.95,5.86,11.15,16.7,20.37,5.49,1,1
53,2021-05-19,4-3-1-2,3,1.73,16,3,18.75,550,477,86.73,60.37,112,35,34,43,93,55,25,13,185,94,50.81,4,0,0.0,30,10,33.33,3,1,33.33,25,4,16.0,7,0,0.0,1,0,0.0,0,0,0,16,6,37.5,5,15,28,5,6,27,59,23,38.98,1,0,11,5,45.45,55,28,50.91,46,32,69.57,1,0,0.0,37,35,7,0,0,164,128,78.05,89,84,94.38,223,202,90.58,56,32,57.14,76,63,82.89,84,66,78.57,8,4,50.0,15,14,93.33,9,17.07,5.45,10.18,17.25,18.94,12.61,0,-1
54,2021-05-16,4-3-3,2,1.7,27,6,22.22,682,590,86.51,71.75,96,12,21,63,90,38,31,21,172,75,43.6,13,2,15.38,55,19,34.55,1,1,100.0,27,6,22.22,13,5,38.46,1,0,0.0,0,0,0,26,6,23.08,7,26,56,8,14,37,60,20,33.33,2,1,11,3,27.27,44,24,54.55,45,23,51.11,1,1,100.0,25,8,14,0,0,211,168,79.62,92,89,96.74,248,221,89.11,53,24,45.28,86,67,77.91,94,79,84.04,2,2,100.0,21,20,95.24,5,19.38,6.37,7.77,18.49,17.35,5.83,0,-1
55,2021-05-13,4-3-3,4,2.58,16,8,50.0,430,354,82.33,49.05,127,28,42,57,107,44,42,21,195,93,47.69,4,0,0.0,35,11,31.43,2,1,50.0,24,4,16.67,4,3,75.0,1,1,100.0,0,0,0,14,4,28.57,4,8,27,11,6,30,68,29,42.65,1,2,19,4,21.05,71,44,61.97,35,13,37.14,0,0,0.0,64,15,12,0,0,143,103,72.03,62,59,95.16,158,137,86.71,48,27,56.25,48,29,60.42,66,46,69.7,2,1,50.0,18,15,83.33,11,16.7,3.61,11.16,15.51,19.18,8.25,0,-1
56,2021-05-08,4-3-3,2,2.56,14,6,42.86,549,473,86.16,52.12,96,14,27,55,94,31,39,24,186,101,54.3,2,1,50.0,34,7,20.59,3,0,0.0,19,7,36.84,8,4,50.0,0,0,0.0,0,0,0,20,4,20.0,5,13,32,9,9,30,63,35,55.56,4,0,10,5,50.0,63,36,57.14,31,18,58.06,1,0,0.0,42,9,11,0,0,167,132,79.04,86,82,95.35,211,185,87.68,67,47,70.15,61,47,77.05,91,66,72.53,9,3,33.33,20,19,95.0,4,18.63,5.18,12.2,12.66,20.01,10.03,1,1
57,2021-04-24,4-4-2,1,3.3,21,9,42.86,773,702,90.82,67.92,77,6,16,55,76,30,30,16,193,84,43.52,9,3,33.33,37,14,37.84,5,2,40.0,21,4,19.05,6,3,50.0,1,0,0.0,0,0,0,13,6,46.15,6,13,34,5,9,27,54,19,35.19,1,1,7,4,57.14,77,42,54.55,19,10,52.63,2,1,50.0,34,16,9,2,0,208,175,84.13,91,86,94.51,337,324,96.14,28,20,71.43,91,74,81.32,95,89,93.68,14,1,7.14,19,16,84.21,4,19.56,7.16,3.62,17.67,16.9,10.11,1,0
58,2021-04-19,4-3-3,1,2.99,17,7,41.18,333,259,77.78,43.24,107,18,35,54,69,33,24,12,163,77,47.24,5,2,40.0,25,7,28.0,10,4,40.0,19,6,31.58,8,4,50.0,1,0,0.0,0,0,0,12,3,25.0,2,13,28,8,4,37,63,27,42.86,3,1,10,5,50.0,47,27,57.45,24,10,41.67,6,1,16.67,66,19,15,1,0,132,91,68.94,45,41,91.11,101,83,82.18,46,27,58.7,38,26,68.42,61,41,67.21,7,2,28.57,26,23,88.46,7,15.12,3.03,13.81,16.2,18.88,10.2,0,0
59,2021-04-10,4-3-3,2,2.73,22,9,40.91,552,465,84.24,63.27,113,17,37,59,95,47,31,17,219,101,46.12,6,3,50.0,41,12,29.27,5,3,60.0,30,6,20.0,7,4,57.14,3,1,33.33,0,0,0,23,6,26.09,7,14,35,10,10,39,77,34,44.16,2,1,9,5,55.56,62,32,51.61,49,22,44.9,3,0,0.0,31,13,16,2,0,196,152,77.55,67,63,94.03,213,188,88.26,49,27,55.1,62,43,69.35,85,65,76.47,5,3,60.0,19,16,84.21,11,18.2,4.8,8.88,17.03,20.31,6.0,1,1
60,2021-04-03,4-3-3,3,2.24,16,7,43.75,702,618,88.03,64.06,93,13,28,52,92,32,39,21,198,104,52.53,7,1,14.29,42,14,33.33,1,0,0.0,13,2,15.38,2,0,0.0,2,1,50.0,0,0,0,18,7,38.89,4,17,32,3,10,25,73,32,43.84,3,0,3,2,66.67,50,32,64.0,31,15,48.39,2,1,50.0,28,7,10,1,0,204,163,79.9,108,105,97.22,298,272,91.28,71,39,54.93,74,51,68.92,84,62,73.81,8,2,25.0,20,18,90.0,1,18.88,7.63,10.11,17.07,19.77,8.67,0,-1
61,2021-03-15,4-3-3,1,0.95,10,4,40.0,427,333,77.99,49.1,123,23,38,62,97,38,49,10,251,115,45.82,3,1,33.33,31,9,29.03,2,0,0.0,23,1,4.35,2,0,0.0,3,0,0.0,0,0,0,9,3,33.33,4,8,23,5,6,22,71,33,46.48,1,0,8,5,62.5,87,44,50.57,49,17,34.69,1,0,0.0,54,20,10,1,0,160,103,64.38,54,51,94.44,161,140,86.96,61,27,44.26,63,35,55.56,69,49,71.01,6,1,16.67,15,15,100.0,3,15.8,3.68,14.29,17.44,19.55,10.55,0,-1
62,2021-03-07,4-3-3,0,0.67,11,2,18.18,695,581,83.6,59.33,130,12,33,85,95,33,37,25,222,113,50.9,5,1,20.0,45,8,17.78,3,0,0.0,25,2,8.0,9,1,11.11,1,0,0.0,0,0,0,31,10,32.26,10,5,47,4,17,24,59,26,44.07,4,1,10,3,30.0,89,51,57.3,34,15,44.12,0,0,0.0,51,22,10,2,0,199,141,70.85,76,74,97.37,280,249,88.93,68,31,45.59,91,64,70.33,91,72,79.12,14,3,21.43,22,22,100.0,8,19.53,6.44,9.78,18.42,19.43,13.87,1,-1
63,2021-03-04,4-3-3,0,0.34,7,1,14.29,631,544,86.21,54.58,113,7,34,72,75,20,30,25,184,86,46.74,3,0,0.0,37,4,10.81,1,0,0.0,21,3,14.29,5,1,20.0,1,0,0.0,0,0,0,15,5,33.33,5,9,32,2,9,18,77,31,40.26,1,1,12,5,41.67,47,28,59.57,19,11,57.89,2,0,0.0,45,15,9,0,0,181,133,73.48,91,85,93.41,260,239,91.92,57,28,49.12,71,47,66.2,72,56,77.78,10,1,10.0,30,28,93.33,5,19.2,5.58,9.03,18.38,19.38,10.8,1,-1
64,2021-02-28,4-3-3,2,1.9,15,8,53.33,579,505,87.22,58.67,105,16,45,44,94,44,36,14,207,101,48.79,4,2,50.0,30,13,43.33,4,0,0.0,21,2,9.52,3,0,0.0,0,0,0.0,0,0,0,13,8,61.54,7,9,35,10,9,25,73,27,36.99,1,0,8,3,37.5,48,32,66.67,51,25,49.02,2,2,100.0,40,15,10,0,0,191,143,74.87,75,73,97.33,222,208,93.69,64,37,57.81,64,40,62.5,85,63,74.12,14,2,14.29,18,18,100.0,8,18.07,5.51,11.05,16.89,18.85,12.14,0,-1
65,2021-02-20,4-3-3,0,1.32,16,6,37.5,668,582,87.13,66.68,114,12,29,73,92,29,41,22,213,102,47.89,7,4,57.14,39,10,25.64,1,0,0.0,22,5,22.73,7,2,28.57,2,1,50.0,0,0,0,23,4,17.39,4,18,44,3,14,28,82,32,39.02,2,2,9,6,66.67,60,41,68.33,32,15,46.88,2,1,50.0,34,8,9,2,0,183,148,80.87,81,75,92.59,301,268,89.04,42,15,35.71,82,59,71.95,93,77,82.8,5,1,20.0,25,25,100.0,4,19.15,6.24,6.29,16.16,19.31,6.06,1,-1
66,2021-02-13,4-3-3,1,1.25,11,3,27.27,557,452,81.15,62.1,144,8,45,91,91,22,49,20,204,78,38.24,4,0,0.0,40,6,15.0,1,0,0.0,25,3,12.0,12,2,16.67,3,1,33.33,0,0,0,23,7,30.43,6,14,36,3,11,24,87,20,22.99,1,3,11,7,63.64,54,34,62.96,29,11,37.93,2,1,50.0,34,5,6,2,0,188,127,67.55,74,66,89.19,230,208,90.43,52,22,42.31,81,60,74.07,92,78,84.78,7,2,28.57,23,18,78.26,4,17.85,5.06,9.34,18.96,19.12,11.59,0,1
67,2021-02-07,4-3-3,1,1.45,8,3,37.5,630,556,88.25,56.0,94,8,25,61,71,32,23,16,189,82,43.39,3,0,0.0,38,3,7.89,1,0,0.0,19,3,15.79,6,1,16.67,1,0,0.0,1,1,100,15,2,13.33,2,8,25,3,8,15,62,22,35.48,1,4,7,5,71.43,78,40,51.28,17,8,47.06,2,0,0.0,28,6,13,2,0,176,142,80.68,113,111,98.23,260,240,92.31,63,38,60.32,85,63,74.12,87,73,83.91,4,1,25.0,24,23,95.83,3,18.4,6.85,10.0,15.92,20.39,14.48,1,-1
68,2021-02-03,4-3-3,0,1.04,11,1,9.09,686,591,86.15,61.0,112,13,29,70,90,30,32,28,179,83,46.37,6,1,16.67,42,9,21.43,2,1,50.0,23,1,4.35,5,0,0.0,3,0,0.0,0,0,0,23,4,17.39,5,14,40,3,12,24,56,21,37.5,0,1,13,4,30.77,61,39,63.93,28,9,32.14,4,2,50.0,34,8,12,1,0,213,161,75.59,93,86,92.47,287,264,91.99,56,24,42.86,101,75,74.26,98,83,84.69,7,4,57.14,25,22,88.0,9,18.99,6.41,8.16,20.12,20.4,8.93,1,-1
69,2021-01-31,4-3-1-2,3,2.38,14,5,35.71,744,666,89.52,65.64,93,14,24,55,63,19,30,14,127,62,48.82,4,1,25.0,34,8,23.53,4,3,75.0,20,3,15.0,4,0,0.0,2,1,50.0,0,0,0,13,3,23.08,3,16,31,5,5,27,50,22,44.0,1,1,7,2,28.57,35,19,54.29,24,13,54.17,3,2,66.67,39,10,8,0,0,187,149,79.68,104,100,96.15,281,266,94.66,51,29,56.86,80,57,71.25,73,64,87.67,11,3,27.27,15,15,100.0,7,20.15,8.36,6.85,14.84,16.96,9.44,0,-1
70,2021-01-28,4-3-3,3,2.59,13,7,53.85,560,505,90.18,50.39,80,9,32,39,78,29,35,14,205,90,43.9,3,1,33.33,31,11,35.48,4,1,25.0,16,1,6.25,2,0,0.0,0,0,0.0,0,0,0,17,8,47.06,6,18,34,7,10,27,78,28,35.9,1,1,3,2,66.67,63,34,53.97,27,11,40.74,5,2,40.0,47,11,12,2,0,150,127,84.67,86,83,96.51,221,206,93.21,46,36,78.26,62,54,87.1,93,81,87.1,7,3,42.86,17,16,94.12,3,18.35,5.71,8.21,15.27,17.82,10.59,0,-1
71,2021-01-21,4-3-3,0,2.45,25,6,24.0,670,575,85.82,69.17,122,11,18,93,106,52,27,27,182,84,46.15,13,3,23.08,45,19,42.22,3,2,66.67,31,3,9.68,12,2,16.67,4,0,0.0,0,0,0,41,6,14.63,7,30,66,7,26,45,58,27,46.55,1,1,6,4,66.67,39,23,58.97,45,15,33.33,3,1,33.33,27,4,11,2,0,212,177,83.49,72,70,97.22,291,249,85.57,72,45,62.5,82,68,82.93,111,97,87.39,7,0,0.0,18,17,94.44,5,17.47,5.93,10.75,18.46,20.77,12.44,1,-1
72,2021-01-17,4-3-3,0,2.21,17,3,17.65,650,556,85.54,65.24,101,10,26,65,75,24,30,21,195,83,42.56,9,1,11.11,41,14,34.15,2,1,50.0,24,2,8.33,7,0,0.0,1,0,0.0,0,0,0,23,6,26.09,7,19,52,9,11,31,74,27,36.49,1,0,7,4,57.14,72,40,55.56,22,3,13.64,3,1,33.33,39,13,15,2,0,197,153,77.66,96,91,94.79,279,259,92.83,70,47,67.14,78,63,80.77,109,93,85.32,12,4,33.33,19,18,94.74,3,18.58,6.25,10.77,17.88,21.04,8.71,1,0
73,2021-01-04,4-3-3,0,1.44,16,1,6.25,674,560,83.09,66.16,134,9,38,87,109,31,53,25,242,115,47.52,5,0,0.0,41,10,24.39,3,1,33.33,24,5,20.83,10,3,30.0,1,1,100.0,0,0,0,41,16,39.02,11,21,54,5,21,44,85,33,38.82,1,1,7,3,42.86,75,44,58.67,36,18,50.0,5,2,40.0,52,5,12,3,0,203,148,72.91,81,79,97.53,308,269,87.34,78,43,55.13,97,68,70.1,115,97,84.35,10,2,20.0,22,21,95.45,3,18.23,5.52,11.57,15.18,20.99,6.36,0,1
74,2020-12-30,4-3-3,0,1.21,10,4,40.0,667,579,86.81,69.87,118,17,30,71,85,35,34,16,205,106,51.71,4,1,25.0,43,3,6.98,3,1,33.33,28,6,21.43,12,4,33.33,3,0,0.0,0,0,0,23,8,34.78,6,14,36,4,15,29,52,23,44.23,4,0,7,3,42.86,47,25,53.19,54,32,59.26,2,1,50.0,45,15,13,3,0,173,137,79.19,98,91,92.86,315,284,90.16,57,34,59.65,94,72,76.6,100,82,82.0,6,2,33.33,27,26,96.3,5,19.48,6.18,8.55,17.11,20.0,5.96,0,0
75,2020-12-27,4-3-3,1,1.27,16,2,12.5,769,692,89.99,72.43,111,12,26,73,85,26,40,19,212,107,50.47,9,0,0.0,53,10,18.87,4,0,0.0,20,4,20.0,7,3,42.86,3,1,33.33,0,0,0,39,17,43.59,17,18,62,6,26,35,71,32,45.07,1,1,5,3,60.0,49,29,59.18,41,24,58.54,1,0,0.0,31,13,8,0,0,218,185,84.86,96,89,92.71,343,320,93.29,33,17,51.52,107,93,86.92,121,102,84.3,5,0,0.0,22,22,100.0,4,19.05,7.69,4.29,18.67,17.58,5.7,1,0
76,2020-12-19,4-3-3,7,2.01,12,7,58.33,715,633,88.53,61.83,100,22,38,40,65,31,30,4,158,67,42.41,3,2,66.67,19,6,31.58,5,2,40.0,18,3,16.67,3,2,66.67,1,0,0.0,0,0,0,10,2,20.0,2,9,25,3,9,13,48,13,27.08,0,0,5,3,60.0,58,33,56.9,30,13,43.33,3,1,33.33,48,14,11,0,0,208,157,75.48,104,99,95.19,297,281,94.61,40,17,42.5,77,56,72.73,83,61,73.49,12,5,41.67,16,15,93.75,3,20.82,8.22,5.59,13.36,18.8,8.86,0,-1
77,2020-12-16,4-3-3,2,1.49,17,11,64.71,792,704,88.89,74.28,118,12,25,81,94,29,44,21,208,95,45.67,2,1,50.0,50,11,22.0,0,0,0.0,23,6,26.09,7,1,14.29,2,1,50.0,0,0,0,29,10,34.48,9,17,51,8,18,36,96,34,35.42,2,1,9,3,33.33,39,27,69.23,42,17,40.48,1,0,0.0,28,10,8,0,0,214,169,78.97,120,117,97.5,322,298,92.55,47,30,63.83,96,77,80.21,109,95,87.16,6,3,50.0,18,18,100.0,7,18.95,7.14,5.93,16.49,18.49,8.82,1,1
78,2020-12-13,4-3-3,1,1.74,12,5,41.67,705,606,85.96,67.81,111,23,24,64,80,34,26,20,227,115,50.66,5,2,40.0,47,7,14.89,2,2,100.0,26,1,3.85,8,0,0.0,4,1,25.0,1,1,100,31,4,12.9,3,10,42,3,17,15,77,33,42.86,2,1,10,6,60.0,70,52,74.29,42,15,35.71,2,2,100.0,31,24,5,1,0,197,159,80.71,80,75,93.75,349,312,89.4,52,23,44.23,92,70,76.09,97,81,83.51,4,0,0.0,27,27,100.0,8,18.86,6.08,7.38,18.35,20.48,8.33,0,0
